"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,7.7745393441105,0.819,0.399,0,"0","CD28"
0,3.12092930004542,0.687,0.251,0,"0","CD52"
5.63971128731201e-300,5.70896964510896,0.831,0.559,7.72640446361745e-298,"0","DPP4"
5.91599474009913e-285,6.88079735676515,0.393,0.042,8.10491279393581e-283,"0","BTLA"
6.72935691516351e-278,7.84748438186191,0.288,0.002,9.21921897377401e-276,"0","TNFRSF14"
1.2157194445205e-216,2.10782628510256,0.689,0.341,1.66553563899308e-214,"0","HLA-A"
5.57839343811091e-203,3.56215907514601,0.997,0.964,7.64239901021195e-201,"0","CD3D"
3.29682909433434e-195,2.3207631674491,0.413,0.101,4.51665585923804e-193,"0","SLAMF6"
6.42888695769857e-183,4.06616687878932,0.464,0.157,8.80757513204704e-181,"0","ITGA4"
1.06599489611787e-170,3.04728904846364,0.896,0.812,1.46041300768149e-168,"0","CD45RA"
1.7678124492817e-169,4.02792504409341,0.231,0.015,2.42190305551593e-167,"0","CD81"
6.56137679640781e-158,-12.5948714632032,0.894,0.707,8.9890862110787e-156,"0","TCR-AB"
1.02847323689912e-145,4.16383173373744,0.262,0.043,1.40900833455179e-143,"0","FAS"
4.46801528087147e-140,1.36205963938428,0.999,0.96,6.12118093479391e-138,"0","CD7"
1.63362403969774e-130,-0.150700358520732,0.183,0.012,2.23806493438591e-128,"0","TFRC"
1.27521035262054e-129,0.60934842688697,0.753,0.477,1.74703818309014e-127,"0","CD47"
4.14979415028759e-112,-5.97771743970272,0.988,0.954,5.68521798589399e-110,"0","CD44"
1.3692490915831e-108,4.12275898776185,1,0.993,1.87587125546884e-106,"0","CD5"
4.37061538891332e-106,-14.3733801982473,0.998,0.982,5.98774308281125e-104,"0","CD2"
1.28482567094482e-104,2.21139956812536,0.243,0.06,1.7602111691944e-102,"0","HLA-E"
4.15444307787912e-90,2.68630431257246,0.999,0.974,5.69158701669439e-88,"0","CD4"
4.87158443496699e-60,2.47828577350614,0.903,0.825,6.67407067590478e-58,"0","ICOS"
6.41894039369986e-52,-3.57418855082588,0.9,0.767,8.7939483393688e-50,"0","ITGAL"
8.61532667400911e-50,0.356473218371084,0.993,0.959,1.18029975433925e-47,"0","CD45"
2.12984444416044e-44,1.48230350681744,0.103,0.021,2.91788688849981e-42,"0","LAMP1"
1.19251344036519e-41,4.69578256167547,0.065,0.005,1.63374341330031e-39,"0","Human-Ig"
6.51757002699634e-38,-19.6154966979891,0.238,0.117,8.92907093698499e-36,"0","ITGA1"
1.81045614763856e-35,1.98957802525394,0.124,0.039,2.48032492226483e-33,"0","ITGB1"
2.97799841195789e-33,1.35182808223709,0.893,0.809,4.07985782438231e-31,"0","CD27"
1.37960465040114e-31,3.77152278720852,0.062,0.009,1.89005837104956e-29,"0","IFNGR1"
3.97944959381781e-31,5.58046867400601,0.06,0.008,5.45184594353041e-29,"0","C5AR1"
3.19243899865558e-28,-3.25028142353843,0.792,0.692,4.37364142815815e-26,"0","ITGB2"
1.14526533182933e-27,-0.800766235767564,0.757,0.673,1.56901350460619e-25,"0","CD38"
6.2725592170067e-26,1.46216351284026,0.094,0.033,8.59340612729917e-24,"0","CLEC12A"
4.94264374065993e-25,1.09887931541137,0.51,0.386,6.77142192470411e-23,"0","CD99"
9.07009702691194e-25,3.34323703732037,0.06,0.013,1.24260329268694e-22,"0","CD14"
2.63003787688833e-24,4.25358207817247,0.043,0.005,3.60315189133701e-22,"0","TIGIT"
4.1198526707363e-24,0.909097615224272,0.151,0.071,5.64419815890874e-22,"0","CD101"
1.77536851206266e-19,4.62956378885446,0.02,0,2.43225486152584e-17,"0","LAG3"
2.26822109906066e-19,1.01228176410812,0.347,0.261,3.10746290571311e-17,"0","CD45RO"
4.52444566511854e-19,5.4149177472325,0.044,0.008,6.19849056121239e-17,"0","KLRB1"
8.27410331436607e-18,13.0895372159195,0.062,0.021,1.13355215406815e-15,"0","KLRG1"
3.46372300060956e-16,2.09551929579443,0.043,0.01,4.74530051083509e-14,"0","OLR1"
4.03009626891828e-16,-1.76403004764151,0.116,0.085,5.52123188841804e-14,"0","PECAM1"
1.23386012655644e-15,0.688143895775761,0.661,0.585,1.69038837338233e-13,"0","IL7R"
5.08684481000611e-14,3.00079452475501,0.076,0.034,6.96897738970838e-12,"0","IL3RA"
4.10300017034435e-13,19.2999999198129,0.107,0.056,5.62111023337176e-11,"0","CD33"
8.5460248295994e-13,12.4601525320209,0.029,0.006,1.17080540165512e-10,"0","CD69"
2.94587635873806e-12,3.27561689637626,0.017,0.001,4.03585061147115e-10,"0","SLAMF7"
3.77870427442566e-12,3.65345206784582,0.021,0.003,5.17682485596316e-10,"0","IL4R"
2.13682985586296e-11,2.23816170203753,0.501,0.499,2.92745690253226e-09,"0","GGT1"
