"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"1","hsa04621","NOD-like receptor signaling pathway",16,-0.705914141193486,-2.08873722234652,0.000117039480532561,0.00433046077970475,0.00369598359576508,22,"tags=44%, list=6%, signal=43%","2634/115361/2633/6772/115362/3553/3576"
"2","hsa03010","Ribosome",28,-0.566009844930474,-1.99328414073387,0.0011870653955751,0.021528186428987,0.0183739855723929,153,"tags=96%, list=45%, signal=58%","6137/6202/6227/6232/6164/6231/6233/6128/6194/4736/6144/7311/3921/6169/6167/6189/6181/6124/6217/6187/6224/6168/23521/6235/6157/6204/6192"
"3","hsa05163","Human cytomegalovirus infection",20,-0.603802299089442,-1.94548921847488,0.00174552862937732,0.021528186428987,0.0183739855723929,8,"tags=20%, list=2%, signal=21%","3135/3553/3576/6351"
"4","hsa05164","Influenza A",11,-0.697160604349935,-1.83777007598511,0.00255748461012968,0.0236567326436995,0.020190667974708,21,"tags=36%, list=6%, signal=35%","3383/6772/3553/3576"
