"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"1","hsa03010","Ribosome",34,-0.713485262164642,-2.67525567570246,2.2657188744775e-08,4.53143774895499e-08,NA,50,"tags=97%, list=54%, signal=71%","6188/6158/6164/6233/6202/6176/6137/6130/6165/6229/6167/6146/6144/6232/23521/6173/6208/6181/6187/6193/6175/6169/6227/6124/4736/6217/6168/6155/6189/3921/6235/6204/6192"
"2","hsa05171","Coronavirus disease - COVID-19",38,-0.431687397514482,-1.62066369747033,0.0107034281960219,0.0107034281960219,NA,50,"tags=89%, list=54%, signal=70%","6188/6158/6164/6233/6202/6176/6137/6130/6165/6229/6167/6146/6144/6232/23521/6173/6208/6181/6187/6193/6175/6169/6227/6124/4736/6217/6168/6155/6189/3921/6235/6204/6772/6192"
