"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"1","hsa04061","Viral protein interaction with cytokine and cytokine receptor",18,0.832981534963036,2.43817889056091,7.82345440321524e-08,1.71333651430414e-05,1.55645566548177e-05,49,"tags=50%, list=2%, signal=49%","6355/3627/6374/6354/6352/6347/1435/2919/6369"
"2","hsa04060","Cytokine-cytokine receptor interaction",42,0.69912165244783,2.53891296374126,4.29222049092096e-07,4.69998143755845e-05,4.26962985675822e-05,143,"tags=45%, list=6%, signal=43%","6355/3627/6374/6354/6352/6347/1435/2919/6369/10148/3552/3601/3575/958/3553/3563/3600/51330/3624"
"3","hsa04062","Chemokine signaling pathway",44,0.596741428287976,2.20077403615956,0.000120583372464875,0.00880258618993584,0.00799658154240747,49,"tags=18%, list=2%, signal=18%","6355/3627/6374/6354/6352/6347/2919/6369"
"4","hsa03050","Proteasome",35,0.577715891261807,2.01021084766714,0.000893251613724544,0.0489055258514188,0.0444275144720892,908,"tags=91%, list=40%, signal=56%","5721/5698/5687/10213/5684/5686/5690/5717/51371/5693/11047/5707/5691/5685/5695/5683/5696/5718/5701/5688/5694/5689/5702/5713/5682/5706/7979/5704/9861/10197/5710/5705"
